bidId	timestamp	logType	ipinyouId	userAgent	ip	region	city	adExchange	domain	url	anonymousURLID	adSlotID	adSlotWidth	adSlotHeight	adSlotVisibility	adSlotFormat	adSlotFloorPrice	creativeID	biddingPrice	payingPrice	homePage
9e9f727d025eb5cda6f852bc779182a5	20130311022815848	2	3548cb27ed5759dd5dbb6f1798e90ec	Mozilla/5.0 (Linux; U; Android 4.0.3; zh-cn; Transformer TF101 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30	125.36.191.*	2	2	1	5F1RQS9aMoFoJhl4JKTI	c0088e20ab5969c8355ad5eb3273099b	null	mm_33752095_3451467_11207654	300	250	1	1	0	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
5fc6505d5b46c5ecc91aee66541a8608	20130311094718747	2	3f9e18215a72c13b821959674fe0e142	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)	222.170.238.*	65	76	1	3J2-tv50g9uYFsz4JKTI	ae5f54274422507b9fc090af5cb5f3e2	null	mm_11402872_1272384_2783913	250	250	1	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
f02515177f7a72bb9251fd8f90d18276	20130311200454231	2	72af71a2183cead8319d282b5ddec666	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727)	125.109.177.*	94	97	2	trqRTvKyXT1SwML4JKTI	4f1dee4c5d716864cbaafc46ceba0cce	null	4070490292	300	250	2	0	5	d683498a1e531a0f3621d2f7b0a9dcf7	300	0	9f4e2f16b6873a7eb504df6f61b24044
577a27949506f4b94b3faaa9654c9a90	20130311200303884	2	3a5bb8009e238633b15f58047869031f	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	59.53.216.*	134	135	3	ersbQv1RdoTy1m58uG	f154a666a7a75f68a4c8832a5c0dbee8	null	ALLINONE_F_Width1	1000	90	0	0	50	ebbd8035bba9def2a673154ee2486e7a	300	0	3a7eb50444df6f61b2409f4e2f16b687
3cb6f4df750f8b741b0f13ae0b5ccd5e	20130311200620975	2	195602eb9af7958c4102f4ffff1c6129	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.2)	218.87.111.*	134	139	3	ersbQv1RdoTy1m58uG	6dbc2d6395ce46d0d9359127984ec83b	null	Sports_F_Rectangle	300	250	0	0	50	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
2ca883335a41a96ac7e60284764a34cb	20130311200450661	2	83cfea0c75c26b70471ec2960bf6ab4e	Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B208	117.136.39.*	0	0	3	DDTSQuf0MTTNaqKIvMpENpn	6868d679141bb0d1de8febadf37e23db	null	Astro_2nd_Width2	960	90	0	0	20	ac25cf6c5bc360c0ff6e4d24873b35ea	300	0	3a7eb50444df6f61b2409f4e2f16b687
a27597eea081f3cd0d8aa914b838f626	20130311200452665	2	d9361c46d766f7c8fad7a847455fa8f6	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; TheWorld)	218.75.49.*	94	99	2	trqRTuMvjTN7X9KbuKz	f26c869defd33bf543bd6eeb814f406e	null	3195670606	728	90	0	0	52	fb82c5506a7745b09752a995de85c708	300	0	9f4e2f16b6873a7eb504df6f61b24044
e6fd12791e4bac82f8d5a6c45dcd79fb	20130311200017279	2	cbfd135ce49f7f5229bbbc43f09f57a8	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) )	123.188.172.*	40	47	1	trqRTvNNBqdRkTKbJW	ef4a0bfb83c2f1c13aa45f50da07b29a	null	mm_29956308_3002961_11051971	250	250	1	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
2f33f477e7d0388e1848f79c77336f0a	20130311200346356	2	93040c8d9092eafcf092492c1ab69fe0	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	222.79.6.*	124	125	3	5KKFB19rg5scFsf	7cd744b1970545680c060407149dc97	null	ALLINONE_F_Width2	1000	90	0	0	10	ebbd8035bba9def2a673154ee2486e7a	300	0	3a7eb50444df6f61b2409f4e2f16b687
f2497eedf66a7eb4308bb7193bf71718	20130311200324790	2	ac175f87bf31132caf41c7b229dea291	Mozilla/5.0 (iPad; CPU OS 6_1_2 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176	113.242.20.*	201	210	3	ersbQv1RdoTy1m58uG	4042fd0eb8fed27998d0173f218b4986	null	Sports_F_Rectangle	300	250	0	0	50	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
326c34115b6cd2f3c9753b73de0db4c5	20130311200306817	2	62316c51085bd6f8d49df50783940d6f	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	183.188.96.*	15	25	3	31drTvprdN1RFt	2062f08bebf8203d85ed127a539108a9	null	Edu_F_Width1	960	90	0	0	50	ac25cf6c5bc360c0ff6e4d24873b35ea	300	0	3a7eb50444df6f61b2409f4e2f16b687
45c40b258182a43af5e70058d7f316a2	20130311012610645	2	fbc17f24d6c7d098decc28496534f7e0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727)	119.98.181.*	183	184	2	trqRTuMvjTN7X9KbuKz	d97cacb51315226a222d64ed68e2d3a2	null	1493268197	728	90	0	0	89	5aca4c5f29e59e425c7ea657fdaac91e	300	0	df6f61b2409f4e2f16b6873a7eb50444
6dde0532e1d72697d4af2ec75eaabd42	20130311012630550	2	1e6aa99380c3bdae22cf23abcdd972fd	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2	119.84.150.*	275	275	2	trqRTuN-XIuc1mKYUV	b9b27f86cd5409b505b66e27470765af	null	1709226045	728	90	1	0	5	5aca4c5f29e59e425c7ea657fdaac91e	300	0	df6f61b2409f4e2f16b6873a7eb50444
c4be17551a455f092c75d087f548e42e	20130311161303830	2	5090bfbc5b19adb5f25ee074c18b876	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	111.199.245.*	1	1	3	5KKFB19rg5scFsf	9974ba8b65de13856704d319d0b76520	null	ALLINONE_F_Width1	1000	90	0	0	50	ebbd8035bba9def2a673154ee2486e7a	300	0	3a7eb50444df6f61b2409f4e2f16b687
8f2bc8274d317b04d905e62817f6e2bb	20130311161435269	2	e7853ebdb45150be7effb69b98dd64f5	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; QQDownload 718; youxihe.1530; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET4.0C; youxihe.1530)	113.5.149.*	65	67	1	D1dcTuqyMo1mjMp45SqfNX	53112f3408c84e9d89067d07ea75d793	null	mm_11402872_1272384_2783913	250	250	1	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
8f2bc8274d317b04d905e62817f6e2bb	20130311161436274	2	e7853ebdb45150be7effb69b98dd64f5	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; QQDownload 718; youxihe.1530; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET4.0C; youxihe.1530)	113.5.149.*	65	67	1	D1dcTuqyMo1mjMp45SqfNX	53112f3408c84e9d89067d07ea75d793	null	mm_11402872_1272384_2783913	250	250	1	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
8f2bc8274d317b04d905e62817f6e2bb	20130311161434252	2	e7853ebdb45150be7effb69b98dd64f5	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; QQDownload 718; youxihe.1530; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET4.0C; youxihe.1530)	113.5.149.*	65	67	1	D1dcTuqyMo1mjMp45SqfNX	53112f3408c84e9d89067d07ea75d793	null	mm_11402872_1272384_2783913	250	250	1	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
8292916b1ccd5102f1a151633c9a7763	20130311104622039	2	4112c49a9dfdd946d5ba14378e9f7716	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727)	59.41.116.*	216	217	2	trqRTvp-je2WkTKbuKz	419cb05d119430e5230115ee97e24047	null	466265229	728	90	0	0	5	fb82c5506a7745b09752a995de85c708	300	0	9f4e2f16b6873a7eb504df6f61b24044
d35658bbcaf281fe1ccfb5aca1060b49	20130311104515677	2	a0ad51c6979f868ff20deb1368eb567e	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	219.144.200.*	333	334	2	tA1ml5p0dNdvjMxY5SqfNX	84dd4fa8ec546046b7e9a7834fb0616b	null	1391491877	120	600	0	0	4	5a57c1d215ab05643a1bce7e402c45ec	300	0	9f4e2f16b6873a7eb504df6f61b24044
bbe1d26bbbddbcfc853b89469766c65b	20130311104940732	2	3d991a0f2480f48d847212e9fb8131bd	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; Microsoft Windows Media Center PC 6.0; Media Center PC 6.0)	58.216.211.*	80	84	1	trqRTummPvas1m58uG	5ab4782154f4b6ee2849ba17bec7de83	null	mm_10058411_2865562_9929053	300	250	2	1	0	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
93f3f20b28faba1bae8229ebf521d1c3	20130311104922425	2	c9a32a35769c69b03073c666eda42fb7	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	110.154.67.*	374	374	1	trqRTJCRPecy1m58uG	67ac43d6a4fc25b83fa0390575e138f6	null	mm_17180921_2273345_10651099	336	280	2	1	0	02adb1d6bc7233c0735dbefe9bb85ecd	300	0	3a7eb50444df6f61b2409f4e2f16b687
8a8828e6eb86446a91c5fae253a91637	20130311061219197	2	b30b9efe9babb20e6977a411b7fc94a4	Mozilla/5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B141 Safari/8536.25	221.196.70.*	2	2	3	ersbQv1RdoTy1m58uG	27286458081f96e27df5b84b3d1c550d	null	Sports_F_Rectangle	300	250	0	0	50	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
8a8828e6eb86446a91c5fae253a91637	20130311061154489	2	b30b9efe9babb20e6977a411b7fc94a4	Mozilla/5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B141 Safari/8536.25	221.196.70.*	2	2	3	ersbQv1RdoTy1m58uG	27286458081f96e27df5b84b3d1c550d	null	Sports_F_Rectangle	300	250	0	0	50	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
b1cd888f4c9cbdde2b502699dbe5263d	20130311061909777	2	835e98960fc35b0aed7ee01f8ec8a2ab	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0)	182.40.87.*	146	148	3	ersbQv1RdoTy1m58uG	6dbc2d6395ce46d0d9359127984ec83b	null	Sports_F_Rectangle	300	250	0	0	50	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
5a530ca9515750fc285e9ab32dffca95	20130311061534236	2	43b4e7bf5edd401004ef317793880d92	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0)	125.32.250.*	55	57	3	ersbQv1RdoTy1m58uG	cd20c3a9d8dd9eb5103a74ca7c1b81c7	null	Sports_F_Rectangle	300	250	0	0	50	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
9b6f62da7d5e5dcd6cb9c9a9cc50382d	20130311212013064	2	c911630bf44818e9e3e8dc14a7e64f4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	14.154.207.*	216	216	3	DD1SqS9rg5scFsf	a228a40b44610e06f6c761afb4ef8a0b	null	Auto_Width1	960	90	0	0	50	475d63a4a414634cb5b95dc826a6258f	300	0	9f4e2f16b6873a7eb504df6f61b24044
7f90a2333098df7d48f3f9a33e3c2013	20130311212108995	2	80c9854945b288aecb6c8d202287ef87	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	122.13.163.*	238	240	3	DD1SqS9rg5scFsf	512b410eb2d37b9e6fa1b24cea2b555c	null	Auto_Width1	960	90	0	0	50	475d63a4a414634cb5b95dc826a6258f	300	0	9f4e2f16b6873a7eb504df6f61b24044
25a6d7cf9a226c685608e260150ba4ae	20130311124127342	2	839184abf9771383cd46feb327eb994a	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	113.24.179.*	15	17	2	null	5eeec04b70a225b862c11e84914b082	null	4045357437	728	90	2	0	5	f7e7cdcd8b8ed4d6682d78c5b8c4446c	300	0	3a7eb50444df6f61b2409f4e2f16b687
d4ce9f7d365297f14fb45d9198786b82	20130311124418150	2	cf0d0d7af2e4daffa5bc44f35c4d7ecb	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; Sicent; WoShiHoney.B; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; Microsoft Windows Media Center PC 6.0; Media Center PC 6.0)	61.163.71.*	164	165	1	trqRTvKvMNF-wqKbuKz	cbfb24c1a6ff973783de6ca7b9197f8a	null	mm_30232185_2681387_10175348	300	250	1	1	0	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
1973f54c156f4baecfde7c898d6b6572	20130311085353100	2	2d7c891be00f3c8566d3a36fbea89621	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	114.217.30.*	80	85	2	trqRTJlIP6c7gspy	34e6fe1bcd072c41f26de8ec55909c35	null	2438698957	728	90	2	0	5	fb82c5506a7745b09752a995de85c708	300	0	9f4e2f16b6873a7eb504df6f61b24044
f4d91ee949f873141f7b478a8339e699	20130311221722151	2	6bea514113c9146a53333ff68383e28b	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; 4399Box.1334; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; 4399Box.1334)	182.40.51.*	146	148	2	trqRTJ2rGq5IkTKbuKz	efacf62c490f3677e9050769acde71a	null	2439239290	300	250	1	0	5	d683498a1e531a0f3621d2f7b0a9dcf7	300	0	9f4e2f16b6873a7eb504df6f61b24044
790713cf649a4a226ee3f84ed3048a03	20130311221633566	2	ac0f4bfae3359cc167c33d8174410e9f	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)	61.141.193.*	216	219	2	trqRTJLSOZL7gsz	49dd7682dd7935fd7c9513323cbbb919	null	2401009261	250	250	2	0	5	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
3b769d3eb570fad24c30fd7b1f9b8f18	20130311074113311	2	edbe93809f0b9183994284112c179f3a	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	113.4.14.*	65	66	2	trqRTvMRQNqNwqKbuKz	87e2215b8aaff27d746cefa1f1e708d2	null	3106624379	728	90	2	0	5	5aca4c5f29e59e425c7ea657fdaac91e	300	0	df6f61b2409f4e2f16b6873a7eb50444
8ed9ea9692ed6634c3164ab026c64d9a	20130311074105088	2	39acdf4a77df98a3211248b11126510a	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 734; .NET CLR 2.0.50727)	124.166.148.*	15	18	2	5F1RQS99BqsrjMz4JKn	287014a19cac3dcbfe147823557dac53	null	4598242	300	250	0	0	5	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
9eaf5fde5463f68d6c898e85373b2a3a	20130311074106709	2	b4ca9c340b74919acd8de106abeae889	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727)	183.201.57.*	15	15	2	null	ab7c113bf973e9dffc6708343f25a712	null	2506312357	300	250	2	0	5	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
da34a399effca8f1c9fd11e4fa4a250f	20130311074109031	2	940c01e974569b9d071a48059cfc8039	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	113.9.225.*	65	66	2	kK1XTvpyOe291m58uG	e79f2ba64d1ac0db28c7115203a1671c	null	2587995783	336	280	1	0	5	0abb99569043fe758ba6a51714782ced	300	0	df6f61b2409f4e2f16b6873a7eb50444
e75a09b041b94575a9efb0673e56f9cd	20130311102817753	2	1ce79d78e43181fdd5e0f22e0f061b95	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; 4399Box.1238)	175.146.196.*	40	48	3	ersbQv1RdoTy1m58uG	6dbc2d6395ce46d0d9359127984ec83b	null	Sports_F_Upright	300	250	0	0	10	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
d5273966cc9173b489c3bf80e983a56a	20130311024423202	2	c472c55c29eb039affc956c48114a9bb	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	175.161.3.*	40	40	2	null	4f87f63767aa43d9829611f61ae3a0e4	null	759741697	336	280	1	0	5	02adb1d6bc7233c0735dbefe9bb85ecd	300	0	3a7eb50444df6f61b2409f4e2f16b687
b47e402ba73fd1ce2a51fed840b0d10e	20130311171419769	2	d6a5ae42a62c9add852d4913df746848	Mozilla/5.0 (compatible; MSIE 9.0; qdesk 2.4.1264.203; Windows NT 6.1; WOW64; Trident/5.0)	123.134.18.*	146	151	1	trqRTJd8Mq87gspy	2d83800884e8ff9940bd50a483946c8c	null	mm_17885952_3423973_11078171	250	250	0	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
96ac8a0974815ecd22d8f8fb7b2898a1	20130311113150616	2	c3806ca4854fbb017d9ae30bba4e4355	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; @xoY7sr+:wb0*[RwX6Ym%xSJiyLQ7Ma^.g?D+L; SE 2.X MetaSr 1.0)	180.173.118.*	79	79	3	31xSTvprdN1RFt	bc253240f1335129b1314e5b8a83d276	null	Ent_Pic_Width1	1000	90	0	0	50	c2253060edbeefa754ac5a6418d35362	300	0	9f4e2f16b6873a7eb504df6f61b24044
d8cb3d393a58b68ac381c8ee3590a4a3	20130311081558945	2	b054f8c3b3b0052647ae74a2edd84e0a	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	125.211.14.*	65	66	2	trqRTunYBTK8JdmsJFfWvpdh	2e7f59a2a35f877c71e1e655865a9720	null	3842827046	336	280	1	0	5	0abb99569043fe758ba6a51714782ced	300	0	df6f61b2409f4e2f16b6873a7eb50444
5ed9c5d9ee0b4657bd4f3d519b06607d	20130311163310946	2	fc578af8f6dfed205e8b8bb27df5233	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; SE 2.X MetaSr 1.0)	122.224.241.*	94	95	2	trqRTuNEQoqY1m58uG	f74a0c40179a75c8640e2b5559ec49bb	null	2968442286	160	600	2	0	5	51fd94f6624989b7cecbc307f00f97f7	300	0	9f4e2f16b6873a7eb504df6f61b24044
a793ff78f2a66de043e5f98907fb09d7	20130311163305347	2	1ead5cf36a1133c66c602e6f70beac79	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; Apache; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; Media Center PC 6.0)	60.190.52.*	94	96	2	5F1RQS9aMo5W1m54	d57f521559220f7f4ae38f144618e0da	null	1430229213	728	90	0	0	70	5aca4c5f29e59e425c7ea657fdaac91e	300	0	df6f61b2409f4e2f16b6873a7eb50444
aabbe664b973765193fcd58ebb37040b	20130311163310779	2	b4de4271171ffe5ce678bb63f508a77b	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 SE 2.X MetaSr 1.0	14.145.74.*	216	217	2	kFFxl5k0gqN7gsdr5Spr-P	b7fe575fdb33ff744c9a6b677136dfca	null	3019291753	300	250	1	0	5	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
8ec123a7a29fa3c18c3d00171840505	20130311163037074	2	8bd71b35703a3c030891c730ae1fb480	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.0; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 2.0.50727)	118.81.216.*	15	16	2	trqRTudJGTmh1m58uG	bb7f1f5381793c1e7d3e63ced5b722b	null	1845364845	336	280	2	0	5	ca165a0bf41928c7ec45df6c2745cf6e	300	0	9f4e2f16b6873a7eb504df6f61b24044
2eef2521ea512a37ffcfefab81a35103	20130311185658627	2	4f1c111736281147612687194b32e89e	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.7 (KHTML, like Gecko) Chrome/20.0.1099.0 Safari/536.7 QQBrowser/6.14.15493.201	119.53.131.*	55	56	3	3FF-e59aG5syJqKbuKz	61884c5902b9b0705c31c92afdf9d7f0	null	Finance_F_Upright	300	250	0	0	20	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
9db3beeb80a168b2dff5714b49fc1215	20130311112100441	2	d857240ec74394b5dfea0d5d379bbdf1	Mozilla/5.0 (Windows NT 5.1; rv:19.0) Gecko/20100101 Firefox/19.0	112.94.151.*	216	217	2	trqRTvKNg62xDTKbuKz	cabcf417b02514432d47730e606812f1	null	3770522000	468	60	2	0	5	4937b21d6f6c38560823917e19403fa7	300	0	3a7eb50444df6f61b2409f4e2f16b687
2774f854c8c7f28e446c89efa9462720	20130311112224799	2	36af15fdcf9b73cb9cb047536728de4f	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; SE 2.X MetaSr 1.0)	58.62.136.*	216	217	2	trqRTvBRg91mFspx5SqfNFTRm7	7fdb9160fee3e4b67a8ef3871e872cd2	null	1957123273	120	600	2	0	5	9c23f8ef21ec419a5bdc37c5bae78450	300	0	3a7eb50444df6f61b2409f4e2f16b687
6cfe07ff5393065a7290d63702fe0b99	20130311112039456	2	2e63bb31964e5f0cd8f27391549a0586	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2)	113.139.235.*	333	334	2	trqRTuN-XIuc1mKYUV	b9b27f86cd5409b505b66e27470765af	null	4081718999	728	90	2	0	5	5aca4c5f29e59e425c7ea657fdaac91e	300	0	df6f61b2409f4e2f16b6873a7eb50444
ba9b5904dec03efa1bf825b715dcd4d5	20130311112226214	2	f4da5e8c81e51b22361cb91c12ae1404	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	222.178.152.*	275	275	2	trqRTvpwQqKUXMb4JKTI	91853250a5c4a2762051fb87c33587d1	null	1997893135	336	280	2	0	5	02adb1d6bc7233c0735dbefe9bb85ecd	300	0	3a7eb50444df6f61b2409f4e2f16b687
2aed21d9a089aab4a5c1ad22099fc6d5	20130311153130445	2	ffc8dd78029d9a015fcf54a7e61ea610	Mozilla/5.0 (Windows NT 6.1; rv:19.0) Gecko/20100101 Firefox/19.0	113.208.136.*	0	0	2	null	8c4a05b66f2043633b666e0d88f48809	null	1502842170	728	90	2	0	5	f7e7cdcd8b8ed4d6682d78c5b8c4446c	300	0	3a7eb50444df6f61b2409f4e2f16b687
21612ff8f456acd0cd797f972a3db8a2	20130311153110215	2	a4bdd7d3f7483a0c97e344da63c1e05	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.1)	118.124.18.*	276	280	2	null	213c105f9ea30bf6ce011050a699f14a	null	451460086	250	250	0	0	5	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
ab31ac193bce65af4398bb6c389c14cb	20130311153157192	2	b585f6d55aa5e7bb5eeb9d1061b76451	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727)	218.4.106.*	80	85	2	kJ1JG65WBTc7FmMs	b7138b901c9903bc9cd7f0b73f14711c	null	2728969831	336	280	2	0	5	02adb1d6bc7233c0735dbefe9bb85ecd	300	0	3a7eb50444df6f61b2409f4e2f16b687
6ee362b105fc6d6576def1bca7f1daad	20130311153524774	2	88cb3975be54e8ffc535bd32650fd5b2	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB6.4; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	218.71.206.*	94	96	3	3SKoteC0gQ27gspy	f6ac6e8f2f411c21003f00a339b6bdbf	null	Gamezone_Width1	960	90	0	0	50	475d63a4a414634cb5b95dc826a6258f	300	0	9f4e2f16b6873a7eb504df6f61b24044
11858908ac29411bb3c7acfac73dce91	20130311153211369	2	ba17206805e1e82f70eb79727e32c345	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	124.128.36.*	146	147	2	trqRTuN-XIuc1mKYUV	b9b27f86cd5409b505b66e27470765af	null	1709226045	728	90	1	0	5	fb82c5506a7745b09752a995de85c708	300	0	9f4e2f16b6873a7eb504df6f61b24044
